species,length_cm,length_ref,mass_grams,phylo_distance_diet_model_mya,vol.v,Ven_ref_fixed,Ven_refs,environment,constriction,Env_refs,dimensions,ld50_mg,ld50_method,ld50_model,ld50_ref,ld50_ref_fix,fishes,inverts,amphibians,reptiles,birds,eggs,mammals,egg.bin,diet_refs,prey_size_g
Austrelaps_superbus,170,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",905,316.4,22,"Minton S.A. (1974) Venom Diseases. Ed. Thomas C.C., Springfield, Illinois.; Eds. J. Meier and J. White (1995) Handbook of Clinical Toxicology of Animal Venoms and Poisons. CRC Press, Boca Raton; Garnet J.R. (1970) Venomous Australian Animals Dangerous to Man. Commonwealth Serum Laboratories, Parkville, Victoria. ",max.from.Mirtschin.et.al.2006.average.vol.from.Mirtschin.et.al.2006.Garnet.1970.Meirer.and.White.1995.and.Minton.1974.Sc.ld50.from.Meirer.and.White.1995,terrestrial,no,"Allen, W.L., Baddeley, R., Scott-Samuel, N.E. and Cuthill, I.C., 2013. The evolution and function of pattern diversity in snakes. Behavioral Ecology, 24(5), pp.1237-1250.",1,0.56,sc,mouse,Sc.ld50.from.Meirer.and.White.1995,"Broad, A. J., Sutherland, S. K., Coulter, A.R. (1979). The lethality in mice of dangerous Australian and other snake venoms. Toxicon (17). 664-667. 11.",0,0,35,63,0,0,2,no,"Shine, R., 1987. Ecological ramifications of prey size: food habits and reproductive biology of Australian copperhead snakes (Austrelaps, Elapidae). Journal of Herpetology, pp.21-28.",5.397235
Bitis_gabonica,183,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",3025,27,537,"Minton S.A. and Minton M.R. (1971) Venomous Reptiles. London : George Allen & Unwin Ltd; Phelps T. (1981) Poisonous Snakes. Poole : Blandford Press.; Broadley, D.G. and Cock, E.V., 1975. Snakes of Rhodesia. Longman Rhodesia.",maxvol.from.Broadley.and.Cock.average.incldes.Minton.and.U.S.Dept.Navy.1968.see.www.toxinology.com.for.refs.andvol.max.and.Mirtschin.et.al.2006,terrestrial,no,"Spawls, S., Branch, B. & Branch, W. R. The dangerous snakes of Africa: natural history, species directory, venoms, and snakebite.  (Ralph Curtis Pub, 1995). ",1,2.9,iv,mouse,"Brown JH. 1973. Toxicology and Pharmacology of Venoms from Poisonous Snakes. Springfield,","Brown JH. 1973. Toxicology and Pharmacology of Venoms from Poisonous Snakes. Springfield,",0,0,0.5,1,7.5,0,91,no,"Luiselli, L. and Akani, G.C., 2003. Diet of sympatric Gaboon vipers (Bitis gabonica) and nose-horned vipers (Bitis nasicornis) in southern Nigeria: original article. African Journal of Herpetology, 52(2), pp.101-106.; Warner, J.K., 2009. Conservation biology of the gaboon adder (Bitis gabonica) in South Africa (Doctoral dissertation).",697.1701
Bitis_gabonica,183,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",3025,27,537,"Minton S.A. and Minton M.R. (1971) Venomous Reptiles. London : George Allen & Unwin Ltd; Phelps T. (1981) Poisonous Snakes. Poole : Blandford Press.; Broadley, D.G. and Cock, E.V., 1975. Snakes of Rhodesia. Longman Rhodesia.",maxvol.from.Broadley.and.Cock.average.incldes.Minton.and.U.S.Dept.Navy.1968.see.www.toxinology.com.for.refs.andvol.max.and.Mirtschin.et.al.2006,terrestrial,no,"Spawls, S., Branch, B. & Branch, W. R. The dangerous snakes of Africa: natural history, species directory, venoms, and snakebite.  (Ralph Curtis Pub, 1995). ",1,5.5,sc,mouse,"Brown JH. 1973. Toxicology and Pharmacology of Venoms from Poisonous Snakes. Springfield,","Brown JH. 1973. Toxicology and Pharmacology of Venoms from Poisonous Snakes. Springfield,",0,0,0.5,1,7.5,0,91,no,"Luiselli, L. and Akani, G.C., 2003. Diet of sympatric Gaboon vipers (Bitis gabonica) and nose-horned vipers (Bitis nasicornis) in southern Nigeria: original article. African Journal of Herpetology, 52(2), pp.101-106.; Warner, J.K., 2009. Conservation biology of the gaboon adder (Bitis gabonica) in South Africa (Doctoral dissertation).",697.1701
Bitis_gabonica,183,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",3025,27,537,"Minton S.A. and Minton M.R. (1971) Venomous Reptiles. London : George Allen & Unwin Ltd; Phelps T. (1981) Poisonous Snakes. Poole : Blandford Press.; Broadley, D.G. and Cock, E.V., 1975. Snakes of Rhodesia. Longman Rhodesia.",maxvol.from.Broadley.and.Cock.average.incldes.Minton.and.U.S.Dept.Navy.1968.see.www.toxinology.com.for.refs.andvol.max.and.Mirtschin.et.al.2006,terrestrial,no,"Spawls, S., Branch, B. & Branch, W. R. The dangerous snakes of Africa: natural history, species directory, venoms, and snakebite.  (Ralph Curtis Pub, 1995). ",1,2,ip,mouse,"Brown JH. 1973. Toxicology and Pharmacology of Venoms from Poisonous Snakes. Springfield,","Brown JH. 1973. Toxicology and Pharmacology of Venoms from Poisonous Snakes. Springfield,",0,0,0.5,1,7.5,0,91,no,"Luiselli, L. and Akani, G.C., 2003. Diet of sympatric Gaboon vipers (Bitis gabonica) and nose-horned vipers (Bitis nasicornis) in southern Nigeria: original article. African Journal of Herpetology, 52(2), pp.101-106.; Warner, J.K., 2009. Conservation biology of the gaboon adder (Bitis gabonica) in South Africa (Doctoral dissertation).",697.1701
Bitis_nasicornis,123,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",952,85.4,138,"Mirtschin, P.J., Dunstan, N., Hough, B., Hamilton, E., Klein, S., Lucas, J., Millar, D., Madaras, F. and Nias, T., 2006. Venom yields from Australian and some other species of snakes. Ecotoxicology, 15(6), pp.531-538.",max.and.average.from.Mirtschin.et.al.2006,terrestrial,no,"Spawls, S., Branch, B. & Branch, W. R. The dangerous snakes of Africa: natural history, species directory, venoms, and snakebite.  (Ralph Curtis Pub, 1995). ",1,1.06,iv,mouse,http://www.drugfuture.com/toxic/q141-q747.html,"Buecherl, W., and E.E. Buckley  eds. 1968. Venomous Animals and Their Venoms, 3 vols., New York, Academic Press, Inc., 1,437",0,0,23,0,0,0,77,no,"Luiselli, L. and Akani, G.C., 2003. Diet of sympatric Gaboon vipers (Bitis gabonica) and nose-horned vipers (Bitis nasicornis) in southern Nigeria: original article. African Journal of Herpetology, 52(2), pp.101-106.; Warner, J.K., 2009. Conservation biology of the gaboon adder (Bitis gabonica) in South Africa (Doctoral dissertation).",375.5021
Bitis_nasicornis,123,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",952,85.4,138,"Mirtschin, P.J., Dunstan, N., Hough, B., Hamilton, E., Klein, S., Lucas, J., Millar, D., Madaras, F. and Nias, T., 2006. Venom yields from Australian and some other species of snakes. Ecotoxicology, 15(6), pp.531-538.",max.and.average.from.Mirtschin.et.al.2006,terrestrial,no,"Spawls, S., Branch, B. & Branch, W. R. The dangerous snakes of Africa: natural history, species directory, venoms, and snakebite.  (Ralph Curtis Pub, 1995). ",1,8.6,im,mouse,http://www.drugfuture.com/toxic/q141-q747.html,"Tu, A.T., Homma, M. and Hong, B.S., 1969. Hemorrhagic, myonecrotic, thrombotic and proteolytic activities of viper venoms. Toxicon, 6(3), pp.175in7177-176in10178.",0,0,23,0,0,0,77,no,"Luiselli, L. and Akani, G.C., 2003. Diet of sympatric Gaboon vipers (Bitis gabonica) and nose-horned vipers (Bitis nasicornis) in southern Nigeria: original article. African Journal of Herpetology, 52(2), pp.101-106.; Warner, J.K., 2009. Conservation biology of the gaboon adder (Bitis gabonica) in South Africa (Doctoral dissertation).",375.5021
Boiga_dendrophila,250,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",1125,202.8,8,"Weinstein, S.A. and Smith, L.A., 1993. Chromatographic profiles and properties of Duvernoy's secretions from some boigine and dispholidine colubrids. Herpetologica, pp.78-94.",venom.max.rage.Hill&Mackessy.venom.from2.individuals.average.from.Weinstein.and.smith.1993,arboreal,no,"de Queiroz, A. & RodrÍguez_Robles, J. A. Historical contingency and animal diets: the origins of egg eating in snakes. The American Naturalist 167, 684-694 (2006).",3,4.85,iv,mouse,"Weinstein, S.A., Warrell, D.A., White, J. and Keyler, D.E., 2011. ñVenomous Bites from Non-Venomous Snakes: A Critical Analysis of Risk and Management of ñColubrid Snake Bites. Elsevier.","Weinstein, S.A., Warrell, D.A., White, J. and Keyler, D.E., 2011. ñVenomous Bites from Non-Venomous Snakes: A Critical Analysis of Risk and Management of ñColubrid Snake Bites. Elsevier.",0,0,2,41.5,24.5,0,32,no,"Greene, H.W., 1989. Ecological, evolutionary, and conservation implications of feeding biology in Old World cat snakes, genus Boiga (Colubriade). Proceedings of the California Academy of Sciences (USA).",569.3792
Boiga_dendrophila,250,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",1125,202.8,8,"Weinstein, S.A. and Smith, L.A., 1993. Chromatographic profiles and properties of Duvernoy's secretions from some boigine and dispholidine colubrids. Herpetologica, pp.78-94.",venom.max.rage.Hill&Mackessy.venom.from2.individuals.average.from.Weinstein.and.smith.1993,arboreal,no,"de Queiroz, A. & RodrÍguez_Robles, J. A. Historical contingency and animal diets: the origins of egg eating in snakes. The American Naturalist 167, 684-694 (2006).",3,3.26,ip,mouse,"Weinstein, S.A. and Smith, L.A., 1993. Chromatographic profiles and properties of Duvernoy's secretions from some boigine and dispholidine colubrids. Herpetologica, pp.78-94.","Weinstein, S.A. and Smith, L.A., 1993. Chromatographic profiles and properties of Duvernoy's secretions from some boigine and dispholidine colubrids. Herpetologica, pp.78-94.",0,0,2,41.5,24.5,0,32,no,"Greene, H.W., 1989. Ecological, evolutionary, and conservation implications of feeding biology in Old World cat snakes, genus Boiga (Colubriade). Proceedings of the California Academy of Sciences (USA).",569.3792
Boiga_dendrophila,250,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",1125,202.8,1,"Weinstein, S.A. and Smith, L.A., 1993. Chromatographic profiles and properties of Duvernoy's secretions from some boigine and dispholidine colubrids. Herpetologica, pp.78-94.",Weinstein.and.smith.1999.mgperkgforlypophillized solid,arboreal,no,"de Queiroz, A. & RodrÍguez_Robles, J. A. Historical contingency and animal diets: the origins of egg eating in snakes. The American Naturalist 167, 684-694 (2006).",3,3.91,ip,mouse,"Weinstein, S.A. and Smith, L.A., 1993. Chromatographic profiles and properties of Duvernoy's secretions from some boigine and dispholidine colubrids. Herpetologica, pp.78-94.","Weinstein, S.A. and Smith, L.A., 1993. Chromatographic profiles and properties of Duvernoy's secretions from some boigine and dispholidine colubrids. Herpetologica, pp.78-94.",0,0,2,41.5,24.5,0,32,no,"Greene, H.W., 1989. Ecological, evolutionary, and conservation implications of feeding biology in Old World cat snakes, genus Boiga (Colubriade). Proceedings of the California Academy of Sciences (USA).",569.3792
Boiga_irregularis,230,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",926,392.9,7.89,"Weinstein, S.A., Warrell, D.A., White, J. and Keyler, D.E., 2011. ñVenomous Bites from Non-Venomous Snakes: A Critical Analysis of Risk and Management of ñColubrid Snake Bites. Elsevier.",max.volume.range on venoumous bits from non-venmous snakes. average.from range in venoumous bites table 9.279 and 7.7.mg.from.Hill&Mackessy.6.7.from.Weinstein.and 6.55.from.Chiszar.et.al.1992.see.toxinology.ld50.from.Mackessy.2002,arboreal,yes,"de Queiroz, A. & RodrÍguez_Robles, J. A. Historical contingency and animal diets: the origins of egg eating in snakes. The American Naturalist 167, 684-694 (2006). and Allen, W.L., Baddeley, R., Scott-Samuel, N.E. and Cuthill, I.C., 2013. The evolution and function of pattern diversity in snakes. Behavioral Ecology, 24(5), pp.1237-1250.",3,10.5,ip,mouse,Vest.et.al1991 venoumous bites table,"Mackessy, S.P., 2002. Biochemistry and pharmacology of colubrid snake venoms. Journal of Toxicology: Toxin Reviews, 21(1-2), pp.43-83.",0,4.62,1.54,42.53,12.48,24.04,14.79,yes,"Greene, H.W., 1989. Ecological, evolutionary, and conservation implications of feeding biology in Old World cat snakes, genus Boiga (Colubriade). Proceedings of the California Academy of Sciences (USA).; Shine, R., 1991. Strangers in a strange land: ecology of the Australian colubrid snakes. Copeia, pp.120-131.; Savidge, J.A., 1988. Food habits of Boiga irregularis, an introduced predator on Guam. Journal of Herpetology, pp.275-282.",43.9743
Boiga_irregularis,230,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",926,392.9,7.89,"Weinstein, S.A., Warrell, D.A., White, J. and Keyler, D.E., 2011. ñVenomous Bites from Non-Venomous Snakes: A Critical Analysis of Risk and Management of ñColubrid Snake Bites. Elsevier.",max.volume.range on venoumous bits from non-venmous snakes. average.from range in venoumous bites table 9.279 and 7.7.mg.from.Hill&Mackessy.6.7.from.Weinstein.and 6.55.from.Chiszar.et.al.1992.see.toxinology.ld50.from.Mackessy.2002,arboreal,yes,"de Queiroz, A. & RodrÍguez_Robles, J. A. Historical contingency and animal diets: the origins of egg eating in snakes. The American Naturalist 167, 684-694 (2006). and Allen, W.L., Baddeley, R., Scott-Samuel, N.E. and Cuthill, I.C., 2013. The evolution and function of pattern diversity in snakes. Behavioral Ecology, 24(5), pp.1237-1250.",3,80,iv,mouse,Mackessy.  venoumous bites table,"Mackessy, S.P., 2002. Biochemistry and pharmacology of colubrid snake venoms. Journal of Toxicology: Toxin Reviews, 21(1-2), pp.43-83.",0,4.62,1.54,42.53,12.48,24.04,14.79,yes,"Greene, H.W., 1989. Ecological, evolutionary, and conservation implications of feeding biology in Old World cat snakes, genus Boiga (Colubriade). Proceedings of the California Academy of Sciences (USA).; Shine, R., 1991. Strangers in a strange land: ecology of the Australian colubrid snakes. Copeia, pp.120-131.; Savidge, J.A., 1988. Food habits of Boiga irregularis, an introduced predator on Guam. Journal of Herpetology, pp.275-282.",43.9743
Bothrops_alternatus,130,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",1118,0,88.25,"Minton S.A. (1974) Venom Diseases. Ed. Thomas C.C., Springfield, Illinois.;Furtado M.F.D., Maruyama M., Kamiguti A.S. and Antonio L.C. (1991) Comparative Study of nine Bothrops snake venoms from adult female snakes and their offspring. Toxicon, Vol. 29, p 219. ; Sanchez E.F., Freitas T.V., Ferreira-Alves D.L., Velarde D.T., Diniz M.R., Cordeiro M.N., Agostini-Cotta G. and Diniz C.R. (1992) Biological activities of venoms from South American Snakes. Toxicon, Vol. 30, p 95. ; ",max.vol.from.Sanchez.et.al.1991.see.www.toxinology.com.for.refs,terrestrial,no,"Martins, M., Araujo, M.S., Sawaya, R.J. and Nunes, R., 2001. Diversity and evolution of macrohabitat use, body size and morphology in a monophyletic group of Neotropical pitvipers (Bothrops). Journal of Zoology, 254(4), pp.529-538.",1,4.69,ip,mouse,Andrade and Abe 1999,"Andrade, D.V. and Abe, A.S., 1999. Relationship of venom ontogeny and diet in Bothrops. Herpetologica, pp.200-204.",0,0,0,0,0,0,100,no,"Martins, M.A.R.C.I.O., Marques, O.A. and Sazima, I.V.A.N., 2002. Ecological and phylogenetic correlates of feeding habits in Neotropical pitvipers of the genus Bothrops. Biology of the Vipers, pp.307-328.",248.464
Bothrops_alternatus,130,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",1118,0,88.25,"Minton S.A. (1974) Venom Diseases. Ed. Thomas C.C., Springfield, Illinois.;Furtado M.F.D., Maruyama M., Kamiguti A.S. and Antonio L.C. (1991) Comparative Study of nine Bothrops snake venoms from adult female snakes and their offspring. Toxicon, Vol. 29, p 219. ; Sanchez E.F., Freitas T.V., Ferreira-Alves D.L., Velarde D.T., Diniz M.R., Cordeiro M.N., Agostini-Cotta G. and Diniz C.R. (1992) Biological activities of venoms from South American Snakes. Toxicon, Vol. 30, p 95. ; ",max.vol.from.Sanchez.et.al.1991.see.www.toxinology.com.for.refs,terrestrial,no,"Martins, M., Araujo, M.S., Sawaya, R.J. and Nunes, R., 2001. Diversity and evolution of macrohabitat use, body size and morphology in a monophyletic group of Neotropical pitvipers (Bothrops). Journal of Zoology, 254(4), pp.529-538.",1,77.53,ip,amphibian,Andrade and Abe 1999,"Andrade, D.V. and Abe, A.S., 1999. Relationship of venom ontogeny and diet in Bothrops. Herpetologica, pp.200-204.",0,0,0,0,0,0,100,no,"Martins, M.A.R.C.I.O., Marques, O.A. and Sazima, I.V.A.N., 2002. Ecological and phylogenetic correlates of feeding habits in Neotropical pitvipers of the genus Bothrops. Biology of the Vipers, pp.307-328.",248.464
Bothrops_ammodytoides,50,"Boback, S. M. & Guyer, C. A test of reproductive power in snakes. Ecology 89, 1428-1435 (2008)",69,118.4,20.4,"de Roodt, A.R., Dolab, J.A., Hajos, S.E., Gould, E., Dinàpoli, H., Troiano, J.C., Gould, J., Dokmetjian, J.C., Carfagnini, J.C., Fernàndez, T. and Amoroso, M., 2000. Some toxic and enzymatic activities of Bothrops ammodytoides (yararà _ata) venom. Toxicon, 38(1), pp.49-61.",average from De Root but see for possibly higher max vol of 30 as only pooled figures given,terrestrial,no,"Carrasco, P.A., Leynaud, G.C. and Scrocchi, G.J., 2010. Redescription of the southernmost snake species, Bothrops ammodytoides (Serpentes: Viperidae: Crotalinae). Amphibia-Reptilia, 31(3), pp.323-338.",1,0.5,iv,mouse,de Roodt et al 2000. Some toxic and enzymatic activities of Bothrops ammodytoides (yarar_ _ata) venom.,"de Roodt, A.R., Dolab, J.A., Hajos, S.E., Gould, E., Dinàpoli, H., Troiano, J.C., Gould, J., Dokmetjian, J.C., Carfagnini, J.C., Fernàndez, T. and Amoroso, M., 2000. Some toxic and enzymatic activities of Bothrops ammodytoides (yararà _ata) venom. Toxicon, 38(1), pp.49-61.",0,0,0,40,0,0,60,no,"Martins, M.A.R.C.I.O., Marques, O.A. and Sazima, I.V.A.N., 2002. Ecological and phylogenetic correlates of feeding habits in Neotropical pitvipers of the genus Bothrops. Biology of the Vipers, pp.307-328.",NA
Bothrops_asper,250,"O'Shea, M. Venomous snakes of the world.  (New Holland Publishers, 2008). ",7499,133.9,458,"Warrell DA. 2004. Snakebites in Central and South America: Epidemiology, Clinical Features, and Clinical Management. In Campbell JA, Lamar WW. 2004. The Venomous Reptiles of the Western Hemisphere. Comstock Publishing Associates, Ithaca and London. 870 pp. 1500 plates","max and average from wiki reference Warrell DA. 2004. Snakebites in Central and South America: Epidemiology, Clinical Features, and Clinical Management. In Campbell JA, Lamar WW. 2004. The Venomous Reptiles of the Western Hemisphere. Comstock Publishing Associates, Ithaca and London. 870 pp. 1500 plates",terrestrial,no,"Wasko, D.K. and Sasa, M., 2012. Food resources influence spatial ecology, habitat selection, and foraging behavior in an ambush-hunting snake (Viperidae: Bothrops asper): an experimental study. Zoology, 115(3), pp.179-187.",1,1.175,iv,mouse,"Zug, George R. (1996). Snakes in Question: The Smithsonian Answer Book. Washington D.C., USA: Smithsonian Institution Scholarly Press. ISBN 1-56098-648-4. ",,0,0,18.7,18.7,3.1,0,59.4,no,"Martins, M.A.R.C.I.O., Marques, O.A. and Sazima, I.V.A.N., 2002. Ecological and phylogenetic correlates of feeding habits in Neotropical pitvipers of the genus Bothrops. Biology of the Vipers, pp.307-328.",NA
